LONG;LAT
149.6926901143;-36.8436655464
149.6930729114;-36.8436568692
149.6934557083;-36.8436481907
149.6938385051;-36.843639511
149.6942213017;-36.8436308301
149.6946040982;-36.843622148
149.6949868945;-36.8436134646
149.6953696906;-36.8436047799
149.6957524865;-36.8435960941
149.6961352823;-36.843587407
149.696518078;-36.8435787187
149.6969008734;-36.8435700292
149.6972836687;-36.8435613384
149.6976664639;-36.8435526464
149.6980492588;-36.8435439531
149.6984320536;-36.8435352587
149.6988148483;-36.843526563
149.6991976428;-36.843517866
149.6995804371;-36.8435091679
149.6999632312;-36.8435004685
149.7003460252;-36.8434917679
149.700728819;-36.843483066
149.7011116127;-36.8434743629
149.7014944062;-36.8434656586
149.7018771995;-36.8434569531
149.7022599927;-36.8434482463
149.7026427857;-36.8434395383
149.7030255785;-36.8434308291
149.7034083712;-36.8434221186
149.7037911637;-36.8434134069
149.704173956;-36.843404694
149.7045567482;-36.8433959798
149.7049395402;-36.8433872644
149.7053223321;-36.8433785478
149.7057051238;-36.8433698299
149.7060879153;-36.8433611109
149.7064707066;-36.8433523906
149.7068534978;-36.843343669
149.7072362888;-36.8433349462
149.7076190797;-36.8433262222
149.7080018704;-36.843317497
149.7083846609;-36.8433087705
149.7087674513;-36.8433000428
149.7091502415;-36.8432913139
149.7095330315;-36.8432825837
149.7099158214;-36.8432738523
149.7102986111;-36.8432651197
149.7106814007;-36.8432563859
149.71106419;-36.8432476508
149.7114469792;-36.8432389145
149.7118297683;-36.8432301769
149.7122125572;-36.8432214382
149.7125953459;-36.8432126981
149.7129781344;-36.8432039569
149.7133609228;-36.8431952144
149.713743711;-36.8431864707
149.7141264991;-36.8431777258
149.714509287;-36.8431689797
149.7148920747;-36.8431602323
149.7152748623;-36.8431514836
149.7156576497;-36.8431427338
149.7160404369;-36.8431339827
149.716423224;-36.8431252304
149.7168060109;-36.8431164768
149.7171887976;-36.8431077221
149.7175715842;-36.8430989661
149.7179543706;-36.8430902088
149.7183371568;-36.8430814504
149.7187199429;-36.8430726907
149.7191027288;-36.8430639297
149.6911697137;-36.8440079086
149.6915525129;-36.8439992362
149.6919353121;-36.8439905625
149.692318111;-36.8439818877
149.6927009098;-36.8439732116
149.6930837085;-36.8439645342
149.6934665069;-36.8439558557
149.6938493052;-36.8439471759
149.6942321034;-36.8439384948
149.6946149014;-36.8439298126
149.6949976992;-36.8439211291
149.6953804968;-36.8439124444
149.6957632943;-36.8439037584
149.6961460916;-36.8438950713
149.6965288888;-36.8438863828
149.6969116858;-36.8438776932
149.6972944826;-36.8438690023
149.6976772793;-36.8438603102
149.6980600758;-36.8438516169
149.6984428721;-36.8438429223
149.6988256683;-36.8438342265
149.6992084643;-36.8438255295
149.6995912602;-36.8438168313
149.6999740558;-36.8438081318
149.7003568514;-36.8437994311
149.7007396467;-36.8437907291
149.7011224419;-36.8437820259
149.7015052369;-36.8437733215
149.7018880318;-36.8437646159
149.7022708265;-36.843755909
149.702653621;-36.8437472009
149.7030364154;-36.8437384916
149.7034192096;-36.843729781
149.7038020036;-36.8437210692
149.7041847975;-36.8437123562
149.7045675912;-36.8437036419
149.7049503847;-36.8436949264
149.7053331781;-36.8436862097
149.7057159713;-36.8436774918
149.7060987644;-36.8436687726
149.7064815573;-36.8436600522
149.70686435;-36.8436513305
149.7072471425;-36.8436426077
149.7076299349;-36.8436338836
149.7080127271;-36.8436251582
149.7083955192;-36.8436164317
149.7087783111;-36.8436077039
149.7091611028;-36.8435989748
149.7095438944;-36.8435902446
149.7099266858;-36.8435815131
149.710309477;-36.8435727804
149.7106922681;-36.8435640464
149.711075059;-36.8435553113
149.7114578498;-36.8435465748
149.7118406403;-36.8435378372
149.7122234307;-36.8435290983
149.712606221;-36.8435203582
149.7129890111;-36.8435116169
149.713371801;-36.8435028743
149.7137545907;-36.8434941305
149.7141373803;-36.8434853855
149.7145201697;-36.8434766392
149.714902959;-36.8434678918
149.7152857481;-36.843459143
149.715668537;-36.8434503931
149.7160513258;-36.8434416419
149.7164341144;-36.8434328895
149.7168169028;-36.8434241359
149.7171996911;-36.843415381
149.7175824792;-36.8434066249
149.7179652671;-36.8433978675
149.7183480549;-36.843389109
149.7187308425;-36.8433803492
149.7191136299;-36.8433715882
149.6911805032;-36.8443155741
149.6915633041;-36.8443069016
149.6919461047;-36.8442982278
149.6923289052;-36.8442895528
149.6927117055;-36.8442808767
149.6930945057;-36.8442721992
149.6934773057;-36.8442635206
149.6938601055;-36.8442548407
149.6942429052;-36.8442461596
149.6946257047;-36.8442374772
149.6950085041;-36.8442287936
149.6953913032;-36.8442201088
149.6957741023;-36.8442114228
149.6961569011;-36.8442027355
149.6965396998;-36.844194047
149.6969224983;-36.8441853572
149.6973052967;-36.8441766663
149.6976880949;-36.8441679741
149.6980708929;-36.8441592806
149.6984536908;-36.844150586
149.6988364885;-36.8441418901
149.699219286;-36.844133193
149.6996020834;-36.8441244946
149.6999848806;-36.844115795
149.7003676777;-36.8441070942
149.7007504745;-36.8440983922
149.7011332713;-36.8440896889
149.7015160678;-36.8440809844
149.7018988642;-36.8440722787
149.7022816604;-36.8440635717
149.7026644565;-36.8440548635
149.7030472524;-36.8440461541
149.7034300481;-36.8440374434
149.7038128437;-36.8440287315
149.7041956391;-36.8440200184
149.7045784343;-36.844011304
149.7049612294;-36.8440025884
149.7053440243;-36.8439938716
149.705726819;-36.8439851536
149.7061096136;-36.8439764343
149.706492408;-36.8439677138
149.7068752023;-36.8439589921
149.7072579964;-36.8439502691
149.7076407903;-36.8439415449
149.7080235841;-36.8439328195
149.7084063776;-36.8439240928
149.7087891711;-36.8439153649
149.7091719643;-36.8439066358
149.7095547574;-36.8438979054
149.7099375504;-36.8438891738
149.7103203431;-36.843880441
149.7107031357;-36.843871707
149.7110859282;-36.8438629717
149.7114687204;-36.8438542352
149.7118515125;-36.8438454974
149.7122343045;-36.8438367585
149.7126170963;-36.8438280183
149.7129998879;-36.8438192768
149.7133826793;-36.8438105342
149.7137654706;-36.8438017903
149.7141482617;-36.8437930452
149.7145310527;-36.8437842988
149.7149138435;-36.8437755512
149.7152966341;-36.8437668024
149.7156794245;-36.8437580524
149.7160622148;-36.8437493011
149.7164450049;-36.8437405486
149.7168277949;-36.8437317948
149.7172105847;-36.8437230399
149.7175933743;-36.8437142837
149.7179761638;-36.8437055262
149.7183589531;-36.8436967676
149.7187417422;-36.8436880077
149.7191245312;-36.8436792466
149.691191293;-36.8446232395
149.6915740953;-36.8446145669
149.6919568975;-36.8446058931
149.6923396995;-36.844597218
149.6927225014;-36.8445885417
149.6931053031;-36.8445798642
149.6934881046;-36.8445711854
149.693870906;-36.8445625055
149.6942537072;-36.8445538242
149.6946365082;-36.8445451418
149.6950193091;-36.8445364581
149.6954021098;-36.8445277732
149.6957849104;-36.8445190871
149.6961677108;-36.8445103997
149.696550511;-36.8445017111
149.696933311;-36.8444930213
149.6973161109;-36.8444843302
149.6976989106;-36.8444756379
149.6980817102;-36.8444669444
149.6984645096;-36.8444582496
149.6988473088;-36.8444495536
149.6992301079;-36.8444408564
149.6996129068;-36.844432158
149.6999957056;-36.8444234583
149.7003785041;-36.8444147574
149.7007613025;-36.8444060552
149.7011441008;-36.8443973518
149.7015268989;-36.8443886472
149.7019096968;-36.8443799414
149.7022924946;-36.8443712343
149.7026752921;-36.844362526
149.7030580896;-36.8443538165
149.7034408868;-36.8443451058
149.7038236839;-36.8443363938
149.7042064809;-36.8443276806
149.7045892776;-36.8443189661
149.7049720742;-36.8443102504
149.7053548707;-36.8443015335
149.7057376669;-36.8442928154
149.7061204631;-36.844284096
149.706503259;-36.8442753754
149.7068860548;-36.8442666535
149.7072688504;-36.8442579305
149.7076516458;-36.8442492062
149.7080344411;-36.8442404807
149.7084172362;-36.8442317539
149.7088000312;-36.8442230259
149.709182826;-36.8442142967
149.7095656206;-36.8442055662
149.7099484151;-36.8441968346
149.7103312094;-36.8441881016
149.7107140035;-36.8441793675
149.7110967975;-36.8441706321
149.7114795913;-36.8441618955
149.7118623849;-36.8441531577
149.7122451784;-36.8441444186
149.7126279717;-36.8441356783
149.7130107648;-36.8441269368
149.7133935578;-36.844118194
149.7137763506;-36.84410945
149.7141591433;-36.8441007048
149.7145419358;-36.8440919584
149.7149247281;-36.8440832107
149.7153075202;-36.8440744618
149.7156903122;-36.8440657116
149.716073104;-36.8440569603
149.7164558957;-36.8440482076
149.7168386872;-36.8440394538
149.7172214785;-36.8440306987
149.7176042697;-36.8440219424
149.7179870606;-36.8440131849
149.7183698515;-36.8440044262
149.7187526421;-36.8439956662
149.7191354326;-36.8439869049
149.6912020829;-36.844930905
149.6915848868;-36.8449222323
149.6919676905;-36.8449135583
149.692350494;-36.8449048832
149.6927332974;-36.8448962068
149.6931161007;-36.8448875292
149.6934989037;-36.8448788503
149.6938817066;-36.8448701702
149.6942645094;-36.8448614889
149.6946473119;-36.8448528064
149.6950301143;-36.8448441226
149.6954129166;-36.8448354376
149.6957957186;-36.8448267513
149.6961785206;-36.8448180639
149.6965613223;-36.8448093752
149.6969441239;-36.8448006852
149.6973269253;-36.8447919941
149.6977097266;-36.8447833017
149.6980925277;-36.8447746081
149.6984753286;-36.8447659132
149.6988581294;-36.8447572171
149.69924093;-36.8447485198
149.6996237304;-36.8447398213
149.7000065307;-36.8447311215
149.7003893308;-36.8447224205
149.7007721307;-36.8447137182
149.7011549305;-36.8447050148
149.7015377301;-36.8446963101
149.7019205296;-36.8446876041
149.7023033288;-36.844678897
149.702686128;-36.8446701886
149.7030689269;-36.844661479
149.7034517257;-36.8446527681
149.7038345243;-36.844644056
149.7042173228;-36.8446353427
149.7046001211;-36.8446266282
149.7049829192;-36.8446179124
149.7053657172;-36.8446091954
149.705748515;-36.8446004771
149.7061313126;-36.8445917577
149.7065141101;-36.844583037
149.7068969074;-36.844574315
149.7072797046;-36.8445655919
149.7076625016;-36.8445568675
149.7080452984;-36.8445481418
149.708428095;-36.844539415
149.7088108915;-36.8445306869
149.7091936878;-36.8445219576
149.709576484;-36.844513227
149.70995928;-36.8445044953
149.7103420758;-36.8444957622
149.7107248715;-36.844487028
149.711107667;-36.8444782925
149.7114904623;-36.8444695558
149.7118732575;-36.8444608179
149.7122560525;-36.8444520787
149.7126388473;-36.8444433383
149.713021642;-36.8444345967
149.7134044365;-36.8444258539
149.7137872308;-36.8444171098
149.714170025;-36.8444083644
149.714552819;-36.8443996179
149.7149356128;-36.8443908701
149.7153184065;-36.8443821211
149.7157012;-36.8443733709
149.7160839934;-36.8443646194
149.7164667866;-36.8443558667
149.7168495796;-36.8443471128
149.7172323725;-36.8443383576
149.7176151651;-36.8443296012
149.7179979577;-36.8443208436
149.71838075;-36.8443120847
149.7187635422;-36.8443033246
149.7191463342;-36.8442945633
149.691212873;-36.8452385704
149.6915956784;-36.8452298976
149.6919784836;-36.8452212236
149.6923612887;-36.8452125483
149.6927440936;-36.8452038718
149.6931268984;-36.8451951941
149.693509703;-36.8451865152
149.6938925074;-36.845177835
149.6942753117;-36.8451691536
149.6946581158;-36.8451604709
149.6950409197;-36.845151787
149.6954237235;-36.8451431019
149.6958065271;-36.8451344156
149.6961893305;-36.845125728
149.6965721338;-36.8451170392
149.6969549369;-36.8451083492
149.6973377399;-36.845099658
149.6977205427;-36.8450909655
149.6981033453;-36.8450822718
149.6984861477;-36.8450735768
149.69886895;-36.8450648806
149.6992517522;-36.8450561832
149.6996345541;-36.8450474846
149.7000173559;-36.8450387847
149.7004001576;-36.8450300836
149.700782959;-36.8450213813
149.7011657603;-36.8450126777
149.7015485615;-36.8450039729
149.7019313625;-36.8449952669
149.7023141633;-36.8449865596
149.7026969639;-36.8449778511
149.7030797644;-36.8449691414
149.7034625647;-36.8449604304
149.7038453649;-36.8449517183
149.7042281649;-36.8449430048
149.7046109647;-36.8449342902
149.7049937644;-36.8449255743
149.7053765639;-36.8449168572
149.7057593632;-36.8449081389
149.7061421624;-36.8448994193
149.7065249614;-36.8448906985
149.7069077602;-36.8448819765
149.7072905589;-36.8448732532
149.7076733574;-36.8448645287
149.7080561558;-36.844855803
149.708438954;-36.8448470761
149.708821752;-36.8448383479
149.7092045498;-36.8448296185
149.7095873475;-36.8448208878
149.709970145;-36.8448121559
149.7103529424;-36.8448034228
149.7107357396;-36.8447946885
149.7111185366;-36.8447859529
149.7115013335;-36.8447772161
149.7118841302;-36.8447684781
149.7122669267;-36.8447597388
149.7126497231;-36.8447509983
149.7130325193;-36.8447422566
149.7134153153;-36.8447335137
149.7137981112;-36.8447247695
149.7141809069;-36.8447160241
149.7145637024;-36.8447072774
149.7149464978;-36.8446985295
149.715329293;-36.8446897804
149.7157120881;-36.8446810301
149.7160948829;-36.8446722785
149.7164776776;-36.8446635257
149.7168604722;-36.8446547717
149.7172432666;-36.8446460164
149.7176260608;-36.8446372599
149.7180088549;-36.8446285022
149.7183916487;-36.8446197433
149.7187744425;-36.8446109831
149.719157236;-36.8446022217
149.6912236632;-36.8455462358
149.6916064701;-36.8455375629
149.6919892769;-36.8455288888
149.6923720835;-36.8455202134
149.69275489;-36.8455115368
149.6931376963;-36.845502859
149.6935205024;-36.84549418
149.6939033084;-36.8454854997
149.6942861141;-36.8454768182
149.6946689198;-36.8454681355
149.6950517252;-36.8454594515
149.6954345305;-36.8454507663
149.6958173357;-36.8454420799
149.6962001407;-36.8454333922
149.6965829455;-36.8454247033
149.6969657501;-36.8454160132
149.6973485546;-36.8454073218
149.6977313589;-36.8453986292
149.6981141631;-36.8453899354
149.6984969671;-36.8453812404
149.6988797709;-36.8453725441
149.6992625745;-36.8453638466
149.699645378;-36.8453551478
149.7000281814;-36.8453464479
149.7004109845;-36.8453377467
149.7007937875;-36.8453290442
149.7011765904;-36.8453203406
149.701559393;-36.8453116357
149.7019421956;-36.8453029296
149.7023249979;-36.8452942222
149.7027078001;-36.8452855136
149.7030906021;-36.8452768038
149.703473404;-36.8452680927
149.7038562056;-36.8452593805
149.7042390072;-36.845250667
149.7046218085;-36.8452419522
149.7050046097;-36.8452332362
149.7053874107;-36.845224519
149.7057702116;-36.8452158006
149.7061530123;-36.8452070809
149.7065358128;-36.84519836
149.7069186132;-36.8451896379
149.7073014134;-36.8451809146
149.7076842135;-36.84517219
149.7080670133;-36.8451634642
149.7084498131;-36.8451547371
149.7088326126;-36.8451460088
149.709215412;-36.8451372793
149.7095982112;-36.8451285486
149.7099810102;-36.8451198166
149.7103638091;-36.8451110834
149.7107466079;-36.845102349
149.7111294064;-36.8450936133
149.7115122048;-36.8450848764
149.711895003;-36.8450761383
149.7122778011;-36.8450673989
149.712660599;-36.8450586583
149.7130433967;-36.8450499165
149.7134261943;-36.8450411734
149.7138089917;-36.8450324292
149.7141917889;-36.8450236837
149.714574586;-36.8450149369
149.7149573829;-36.8450061889
149.7153401796;-36.8449974397
149.7157229762;-36.8449886893
149.7161057726;-36.8449799376
149.7164885689;-36.8449711847
149.716871365;-36.8449624306
149.7172541609;-36.8449536752
149.7176369566;-36.8449449187
149.7180197522;-36.8449361608
149.7184025476;-36.8449274018
149.7187853429;-36.8449186415
149.719168138;-36.84490988
149.6912344536;-36.8458539012
149.6916172621;-36.8458452282
149.6920000704;-36.845836554
149.6923828785;-36.8458278785
149.6927656865;-36.8458192018
149.6931484943;-36.8458105239
149.693531302;-36.8458018448
149.6939141095;-36.8457931644
149.6942969168;-36.8457844828
149.694679724;-36.8457758
149.6950625309;-36.8457671159
149.6954453378;-36.8457584306
149.6958281444;-36.8457497441
149.696210951;-36.8457410563
149.6965937573;-36.8457323673
149.6969765635;-36.8457236771
149.6973593695;-36.8457149857
149.6977421753;-36.845706293
149.698124981;-36.8456975991
149.6985077865;-36.8456889039
149.6988905919;-36.8456802075
149.6992733971;-36.8456715099
149.6996562021;-36.8456628111
149.700039007;-36.845654111
149.7004218117;-36.8456454097
149.7008046162;-36.8456367072
149.7011874206;-36.8456280035
149.7015702248;-36.8456192985
149.7019530288;-36.8456105922
149.7023358327;-36.8456018848
149.7027186364;-36.8455931761
149.7031014399;-36.8455844662
149.7034842433;-36.845575755
149.7038670465;-36.8455670427
149.7042498496;-36.8455583291
149.7046326525;-36.8455496142
149.7050154552;-36.8455408981
149.7053982578;-36.8455321808
149.7057810602;-36.8455234623
149.7061638624;-36.8455147426
149.7065466645;-36.8455060216
149.7069294664;-36.8454972993
149.7073122681;-36.8454885759
149.7076950697;-36.8454798512
149.7080778711;-36.8454711253
149.7084606723;-36.8454623981
149.7088434734;-36.8454536698
149.7092262743;-36.8454449402
149.7096090751;-36.8454362093
149.7099918756;-36.8454274772
149.7103746761;-36.8454187439
149.7107574763;-36.8454100094
149.7111402764;-36.8454012736
149.7115230763;-36.8453925367
149.7119058761;-36.8453837984
149.7122886757;-36.845375059
149.7126714751;-36.8453663183
149.7130542744;-36.8453575764
149.7134370734;-36.8453488332
149.7138198724;-36.8453400888
149.7142026711;-36.8453313432
149.7145854697;-36.8453225964
149.7149682682;-36.8453138483
149.7153510665;-36.845305099
149.7157338646;-36.8452963485
149.7161166625;-36.8452875967
149.7164994603;-36.8452788437
149.7168822579;-36.8452700895
149.7172650553;-36.845261334
149.7176478526;-36.8452525774
149.7180306497;-36.8452438194
149.7184134467;-36.8452350603
149.7187962435;-36.8452262999
149.7191790401;-36.8452175383
149.6912452442;-36.8461615665
149.6916280542;-36.8461528935
149.692010864;-36.8461442191
149.6923936737;-36.8461355436
149.6927764832;-36.8461268668
149.6931592925;-36.8461181888
149.6935421017;-36.8461095096
149.6939249107;-36.8461008291
149.6943077196;-36.8460921474
149.6946905283;-36.8460834645
149.6950733368;-36.8460747803
149.6954561452;-36.8460660949
149.6958389534;-36.8460574083
149.6962217614;-36.8460487204
149.6966045693;-36.8460400314
149.696987377;-36.846031341
149.6973701845;-36.8460226495
149.6977529919;-36.8460139567
149.6981357991;-36.8460052627
149.6985186062;-36.8459965675
149.6989014131;-36.845987871
149.6992842198;-36.8459791733
149.6996670263;-36.8459704743
149.7000498327;-36.8459617742
149.700432639;-36.8459530728
149.700815445;-36.8459443702
149.7011982509;-36.8459356663
149.7015810567;-36.8459269612
149.7019638622;-36.8459182549
149.7023466676;-36.8459095473
149.7027294729;-36.8459008386
149.7031122779;-36.8458921286
149.7034950829;-36.8458834173
149.7038778876;-36.8458747048
149.7042606922;-36.8458659911
149.7046434966;-36.8458572762
149.7050263009;-36.84584856
149.705409105;-36.8458398426
149.7057919089;-36.845831124
149.7061747126;-36.8458224042
149.7065575162;-36.8458136831
149.7069403197;-36.8458049607
149.7073231229;-36.8457962372
149.707705926;-36.8457875124
149.708088729;-36.8457787864
149.7084715317;-36.8457700592
149.7088543344;-36.8457613307
149.7092371368;-36.845752601
149.7096199391;-36.84574387
149.7100027412;-36.8457351379
149.7103855431;-36.8457264045
149.7107683449;-36.8457176698
149.7111511465;-36.845708934
149.711533948;-36.8457001969
149.7119167493;-36.8456914586
149.7122995504;-36.845682719
149.7126823514;-36.8456739782
149.7130651521;-36.8456652362
149.7134479528;-36.845656493
149.7138307532;-36.8456477485
149.7142135535;-36.8456390028
149.7145963537;-36.8456302558
149.7149791536;-36.8456215077
149.7153619534;-36.8456127583
149.7157447531;-36.8456040076
149.7161275525;-36.8455952558
149.7165103518;-36.8455865027
149.716893151;-36.8455777484
149.71727595;-36.8455689928
149.7176587488;-36.845560236
149.7180415474;-36.845551478
149.7184243459;-36.8455427188
149.7188071442;-36.8455339583
149.7191899424;-36.8455251966
149.6912560349;-36.8464692319
149.6916388464;-36.8464605587
149.6920216578;-36.8464518843
149.692404469;-36.8464432087
149.69278728;-36.8464345318
149.6931700909;-36.8464258537
149.6935529016;-36.8464171743
149.6939357122;-36.8464084938
149.6943185226;-36.846399812
149.6947013328;-36.846391129
149.6950841428;-36.8463824447
149.6954669527;-36.8463737592
149.6958497625;-36.8463650725
149.696232572;-36.8463563845
149.6966153814;-36.8463476953
149.6969981907;-36.8463390049
149.6973809997;-36.8463303133
149.6977638087;-36.8463216204
149.6981466174;-36.8463129263
149.698529426;-36.846304231
149.6989122344;-36.8462955344
149.6992950426;-36.8462868366
149.6996778507;-36.8462781376
149.7000606587;-36.8462694373
149.7004434664;-36.8462607358
149.700826274;-36.8462520331
149.7012090814;-36.8462433291
149.7015918887;-36.846234624
149.7019746958;-36.8462259175
149.7023575027;-36.8462172099
149.7027403095;-36.846208501
149.7031231161;-36.8461997909
149.7035059226;-36.8461910796
149.7038887288;-36.846182367
149.704271535;-36.8461736532
149.7046543409;-36.8461649382
149.7050371467;-36.8461562219
149.7054199523;-36.8461475044
149.7058027578;-36.8461387857
149.7061855631;-36.8461300657
149.7065683682;-36.8461213445
149.7069511731;-36.8461126221
149.7073339779;-36.8461038985
149.7077167826;-36.8460951736
149.708099587;-36.8460864475
149.7084823913;-36.8460777201
149.7088651955;-36.8460689916
149.7092479994;-36.8460602618
149.7096308033;-36.8460515307
149.7100136069;-36.8460427985
149.7103964104;-36.846034065
149.7107792137;-36.8460253302
149.7111620168;-36.8460165943
149.7115448198;-36.8460078571
149.7119276226;-36.8459991187
149.7123104253;-36.845990379
149.7126932278;-36.8459816382
149.7130760301;-36.845972896
149.7134588323;-36.8459641527
149.7138416342;-36.8459554081
149.7142244361;-36.8459466623
149.7146072377;-36.8459379153
149.7149900392;-36.845929167
149.7153728406;-36.8459204175
149.7157556417;-36.8459116668
149.7161384427;-36.8459029148
149.7165212436;-36.8458941616
149.7169040442;-36.8458854072
149.7172868447;-36.8458766516
149.7176696451;-36.8458678947
149.7180524453;-36.8458591366
149.7184352453;-36.8458503772
149.7188180451;-36.8458416167
149.7192008448;-36.8458328549
149.6912668258;-36.8467768972
149.6916496389;-36.8467682239
149.6920324518;-36.8467595494
149.6924152645;-36.8467508737
149.6927980771;-36.8467421967
149.6931808895;-36.8467335185
149.6935637017;-36.8467248391
149.6939465138;-36.8467161584
149.6943293257;-36.8467074765
149.6947121375;-36.8466987934
149.695094949;-36.8466901091
149.6954777605;-36.8466814235
149.6958605717;-36.8466727367
149.6962433828;-36.8466640486
149.6966261938;-36.8466553593
149.6970090045;-36.8466466688
149.6973918151;-36.8466379771
149.6977746256;-36.8466292841
149.6981574358;-36.8466205899
149.6985402459;-36.8466118945
149.6989230559;-36.8466031978
149.6993058657;-36.8465944999
149.6996886753;-36.8465858008
149.7000714847;-36.8465771004
149.700454294;-36.8465683988
149.7008371032;-36.846559696
149.7012199121;-36.846550992
149.7016027209;-36.8465422867
149.7019855295;-36.8465335802
149.702368338;-36.8465248724
149.7027511463;-36.8465161634
149.7031339545;-36.8465074532
149.7035167624;-36.8464987418
149.7038995702;-36.8464900291
149.7042823779;-36.8464813152
149.7046651854;-36.8464726001
149.7050479927;-36.8464638838
149.7054307998;-36.8464551662
149.7058136068;-36.8464464473
149.7061964136;-36.8464377273
149.7065792203;-36.846429006
149.7069620268;-36.8464202835
149.7073448331;-36.8464115597
149.7077276393;-36.8464028348
149.7081104453;-36.8463941086
149.7084932511;-36.8463853811
149.7088760568;-36.8463766525
149.7092588623;-36.8463679226
149.7096416676;-36.8463591914
149.7100244728;-36.8463504591
149.7104072778;-36.8463417255
149.7107900826;-36.8463329906
149.7111728873;-36.8463242546
149.7115556918;-36.8463155173
149.7119384962;-36.8463067788
149.7123213004;-36.846298039
149.7127041044;-36.8462892981
149.7130869082;-36.8462805559
149.7134697119;-36.8462718124
149.7138525154;-36.8462630677
149.7142353188;-36.8462543218
149.714618122;-36.8462455747
149.715000925;-36.8462368263
149.7153837279;-36.8462280767
149.7157665306;-36.8462193259
149.7161493331;-36.8462105739
149.7165321355;-36.8462018206
149.7169149377;-36.8461930661
149.7172977397;-36.8461843103
149.7176805416;-36.8461755533
149.7180633433;-36.8461667951
149.7184461448;-36.8461580357
149.7188289462;-36.846149275
149.7192117474;-36.8461405131
149.6912776169;-36.8470845625
149.6916604314;-36.8470758892
149.6920432459;-36.8470672145
149.6924260601;-36.8470585387
149.6928088742;-36.8470498616
149.6931916882;-36.8470411834
149.693574502;-36.8470325038
149.6939573156;-36.8470238231
149.694340129;-36.8470151411
149.6947229423;-36.8470064579
149.6951057554;-36.8469977734
149.6954885684;-36.8469890877
149.6958713811;-36.8469804008
149.6962541938;-36.8469717127
149.6966370062;-36.8469630233
149.6970198185;-36.8469543327
149.6974026307;-36.8469456408
149.6977854426;-36.8469369478
149.6981682544;-36.8469282535
149.6985510661;-36.8469195579
149.6989338776;-36.8469108612
149.6993166889;-36.8469021632
149.6996995;-36.846893464
149.700082311;-36.8468847635
149.7004651218;-36.8468760618
149.7008479325;-36.8468673589
149.701230743;-36.8468586548
149.7016135533;-36.8468499494
149.7019963635;-36.8468412428
149.7023791734;-36.8468325349
149.7027619833;-36.8468238259
149.7031447929;-36.8468151156
149.7035276025;-36.846806404
149.7039104118;-36.8467976913
149.704293221;-36.8467889773
149.70467603;-36.846780262
149.7050588388;-36.8467715456
149.7054416475;-36.8467628279
149.705824456;-36.846754109
149.7062072644;-36.8467453888
149.7065900726;-36.8467366674
149.7069728806;-36.8467279448
149.7073556884;-36.846719221
149.7077384961;-36.8467104959
149.7081213037;-36.8467017696
149.708504111;-36.8466930421
149.7088869182;-36.8466843133
149.7092697253;-36.8466755833
149.7096525321;-36.8466668521
149.7100353388;-36.8466581196
149.7104181454;-36.8466493859
149.7108009517;-36.846640651
149.7111837579;-36.8466319149
149.711566564;-36.8466231775
149.7119493699;-36.8466144389
149.7123321756;-36.846605699
149.7127149811;-36.8465969579
149.7130977865;-36.8465882156
149.7134805917;-36.8465794721
149.7138633968;-36.8465707273
149.7142462017;-36.8465619813
149.7146290064;-36.8465532341
149.7150118109;-36.8465444856
149.7153946153;-36.846535736
149.7157774196;-36.846526985
149.7161602236;-36.8465182329
149.7165430275;-36.8465094795
149.7169258313;-36.8465007249
149.7173086348;-36.846491969
149.7176914382;-36.846483212
149.7180742415;-36.8464744537
149.7184570445;-36.8464656941
149.7188398474;-36.8464569333
149.7192226502;-36.8464481713
149.6912884081;-36.8473922278
149.6916712242;-36.8473835543
149.6920540402;-36.8473748796
149.6924368559;-36.8473662037
149.6928196716;-36.8473575266
149.693202487;-36.8473488482
149.6935853024;-36.8473401685
149.6939681175;-36.8473314877
149.6943509325;-36.8473228056
149.6947337473;-36.8473141223
149.6951165619;-36.8473054377
149.6954993764;-36.8472967519
149.6958821907;-36.8472880649
149.6962650049;-36.8472793767
149.6966478189;-36.8472706872
149.6970306327;-36.8472619965
149.6974134464;-36.8472533046
149.6977962599;-36.8472446114
149.6981790732;-36.847235917
149.6985618864;-36.8472272214
149.6989446994;-36.8472185245
149.6993275122;-36.8472098264
149.6997103249;-36.8472011271
149.7000931374;-36.8471924266
149.7004759498;-36.8471837248
149.700858762;-36.8471750218
149.701241574;-36.8471663175
149.7016243858;-36.8471576121
149.7020071975;-36.8471489054
149.7023900091;-36.8471401974
149.7027728204;-36.8471314883
149.7031556316;-36.8471227779
149.7035384426;-36.8471140662
149.7039212535;-36.8471053534
149.7043040642;-36.8470966393
149.7046868748;-36.8470879239
149.7050696851;-36.8470792074
149.7054524953;-36.8470704896
149.7058353054;-36.8470617706
149.7062181153;-36.8470530503
149.706600925;-36.8470443289
149.7069837345;-36.8470356062
149.7073665439;-36.8470268822
149.7077493532;-36.8470181571
149.7081321622;-36.8470094306
149.7085149711;-36.847000703
149.7088977798;-36.8469919742
149.7092805884;-36.8469832441
149.7096633968;-36.8469745127
149.710046205;-36.8469657802
149.7104290131;-36.8469570464
149.710811821;-36.8469483114
149.7111946287;-36.8469395751
149.7115774363;-36.8469308376
149.7119602437;-36.8469220989
149.712343051;-36.846913359
149.712725858;-36.8469046178
149.713108665;-36.8468958754
149.7134914717;-36.8468871318
149.7138742783;-36.8468783869
149.7142570847;-36.8468696408
149.714639891;-36.8468608935
