UNIX TIME;TIME;LAT;LONG;ALT;DIST;HR;CAD;TEMP;POWER
1178691074;2007-05-09T06:11:14Z;-36,835304;149,710072;323;2.808439;0;0;No Data;No Data
1178691075;2007-05-09T06:11:15Z;-36,835259;149,710080;323;2.81344;0;0;No Data;No Data
1178691077;2007-05-09T06:11:17Z;-36,835207;149,710106;323;2.819629;0;0;No Data;No Data
1178691078;2007-05-09T06:11:18Z;-36,835151;149,710120;323;2.825887;0;0;No Data;No Data
1178691079;2007-05-09T06:11:19Z;-36,835110;149,710140;323;2.830797;0;0;No Data;No Data
1178691081;2007-05-09T06:11:21Z;-36,835047;149,710170;323;2.838301;0;0;No Data;No Data
1178691082;2007-05-09T06:11:22Z;-36,835015;149,710186;323;2.84205;0;0;No Data;No Data
1178691084;2007-05-09T06:11:24Z;-36,834963;149,710211;323;2.848222;0;0;No Data;No Data
1178691085;2007-05-09T06:11:25Z;-36,834900;149,710242;323;2.85572;0;0;No Data;No Data
1178691086;2007-05-09T06:11:26Z;-36,834879;149,710252;323;2.858195;0;0;No Data;No Data
1178691088;2007-05-09T06:11:28Z;-36,834819;149,710294;323;2.865827;0;0;No Data;No Data
1178691089;2007-05-09T06:11:29Z;-36,834777;149,710315;323;2.870828;0;0;No Data;No Data
1178691090;2007-05-09T06:11:30Z;-36,834738;149,710347;323;2.875987;0;0;No Data;No Data
1178691091;2007-05-09T06:11:31Z;-36,834717;149,710357;323;2.878462;0;0;No Data;No Data
1178691093;2007-05-09T06:11:33Z;-36,834653;149,710388;323;2.886016;0;0;No Data;No Data
1178691094;2007-05-09T06:11:34Z;-36,834611;149,710408;323;2.890991;0;0;No Data;No Data
1178691095;2007-05-09T06:11:35Z;-36,834572;149,710440;333;2.896196;0;0;No Data;No Data
1178691097;2007-05-09T06:11:37Z;-36,834519;149,710466;323;2.902534;0;0;No Data;No Data
1178691098;2007-05-09T06:11:38Z;-36,834476;149,710487;323;2.907621;0;0;No Data;No Data
1178691099;2007-05-09T06:11:39Z;-36,834437;149,710519;323;2.912818;0;0;No Data;No Data
1178691101;2007-05-09T06:11:41Z;-36,834383;149,710546;323;2.919251;0;0;No Data;No Data
1178691102;2007-05-09T06:11:42Z;-36,834318;149,710578;323;2.927032;0;0;No Data;No Data
1178691104;2007-05-09T06:11:44Z;-36,834252;149,710611;323;2.934883;0;0;No Data;No Data
1178691106;2007-05-09T06:11:46Z;-36,834201;149,710651;323;2.941517;0;0;No Data;No Data
1178691108;2007-05-09T06:11:48Z;-36,834136;149,710684;323;2.949324;0;0;No Data;No Data
1178691109;2007-05-09T06:11:49Z;-36,834084;149,710724;323;2.95614;0;0;No Data;No Data
1178691110;2007-05-09T06:11:50Z;-36,834050;149,710741;323;2.960163;0;0;No Data;No Data
1178691112;2007-05-09T06:11:52Z;-36,834006;149,710764;323;2.965471;0;0;No Data;No Data
1178691114;2007-05-09T06:11:54Z;-36,833942;149,710811;323;2.973698;0;0;No Data;No Data
1178691115;2007-05-09T06:11:55Z;-36,833897;149,710834;323;2.979039;0;0;No Data;No Data
1178691116;2007-05-09T06:11:56Z;-36,833853;149,710857;323;2.984367;0;0;No Data;No Data
1178691118;2007-05-09T06:11:58Z;-36,833785;149,710892;323;2.992507;0;0;No Data;No Data
1178691119;2007-05-09T06:11:59Z;-36,833740;149,710915;323;2.997888;0;0;No Data;No Data
1178691121;2007-05-09T06:12:01Z;-36,833687;149,710957;306;3.004902;0;0;No Data;No Data
1178691123;2007-05-09T06:12:03Z;-36,833633;149,711000;306;3.012;0;0;No Data;No Data
1178691124;2007-05-09T06:12:04Z;-36,833587;149,711024;306;3.017495;0;0;No Data;No Data
1178691126;2007-05-09T06:12:06Z;-36,833545;149,711060;306;3.023196;0;0;No Data;No Data
1178691127;2007-05-09T06:12:07Z;-36,833491;149,711103;306;3.030345;0;0;No Data;No Data
1178691129;2007-05-09T06:12:09Z;-36,833448;149,711140;306;3.036136;0;0;No Data;No Data
1178691130;2007-05-09T06:12:10Z;-36,833390;149,711170;306;3.043087;0;0;No Data;No Data
1178691132;2007-05-09T06:12:12Z;-36,833347;149,711207;306;3.04887;0;0;No Data;No Data
1178691133;2007-05-09T06:12:13Z;-36,833289;149,711238;306;3.055838;0;0;No Data;No Data
1178691135;2007-05-09T06:12:15Z;-36,833246;149,711275;306;3.061621;0;0;No Data;No Data
1178691137;2007-05-09T06:12:17Z;-36,833180;149,711325;306;3.070211;0;0;No Data;No Data
1178691138;2007-05-09T06:12:18Z;-36,833144;149,711343;306;3.074453;0;0;No Data;No Data
1178691140;2007-05-09T06:12:20Z;-36,833078;149,711393;310;3.083059;0;0;No Data;No Data
1178691142;2007-05-09T06:12:22Z;-36,833019;149,711424;310;3.090169;0;0;No Data;No Data
1178691143;2007-05-09T06:12:23Z;-36,832960;149,711455;310;3.097254;0;0;No Data;No Data
1178691144;2007-05-09T06:12:24Z;-36,832924;149,711474;310;3.101541;0;0;No Data;No Data
1178691146;2007-05-09T06:12:26Z;-36,832868;149,711518;286;3.108829;0;0;No Data;No Data
1178691147;2007-05-09T06:12:27Z;-36,832861;149,711494;286;3.111084;0;0;No Data;No Data
1178691148;2007-05-09T06:12:28Z;-36,832893;149,711420;286;3.118531;0;0;No Data;No Data
1178691151;2007-05-09T06:12:31Z;-36,832933;149,711327;306;3.127931;0;0;No Data;No Data
1178691153;2007-05-09T06:12:33Z;-36,832986;149,711270;306;3.135705;0;0;No Data;No Data
1178691154;2007-05-09T06:12:34Z;-36,833042;149,711226;306;3.143098;0;0;No Data;No Data
1178691156;2007-05-09T06:12:36Z;-36,833086;149,711189;306;3.149006;0;0;No Data;No Data
1178691158;2007-05-09T06:12:38Z;-36,833153;149,711139;306;3.157686;0;0;No Data;No Data
1178691160;2007-05-09T06:12:40Z;-36,833211;149,711108;306;3.164782;0;0;No Data;No Data
1178691161;2007-05-09T06:12:41Z;-36,833258;149,711083;306;3.170521;0;0;No Data;No Data
1178691163;2007-05-09T06:12:43Z;-36,833317;149,711052;306;3.177635;0;0;No Data;No Data
1178691164;2007-05-09T06:12:44Z;-36,833375;149,711022;306;3.184666;0;0;No Data;No Data
1178691166;2007-05-09T06:12:46Z;-36,833433;149,710991;306;3.191719;0;0;No Data;No Data
1178691168;2007-05-09T06:12:48Z;-36,833502;149,710955;306;3.2001;0;0;No Data;No Data
1178691170;2007-05-09T06:12:50Z;-36,833556;149,710912;306;3.207256;0;0;No Data;No Data
1178691171;2007-05-09T06:12:51Z;-36,833591;149,710894;306;3.211451;0;0;No Data;No Data
1178691172;2007-05-09T06:12:52Z;-36,833644;149,710852;306;3.218499;0;0;No Data;No Data
1178691174;2007-05-09T06:12:54Z;-36,833713;149,710816;306;3.226835;0;0;No Data;No Data
1178691176;2007-05-09T06:12:56Z;-36,833769;149,710787;323;3.233649;0;0;No Data;No Data
1178691177;2007-05-09T06:12:57Z;-36,833811;149,710752;323;3.239307;0;0;No Data;No Data
